title,content,url,source,published_date
Persiapan SE2026: Palembang Rekrut dan Latih Petugas Lapangan,"BPS Palembang menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Palembang. BPS Palembang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Trenasia,2026-02-10
Pemerintah Ajak Pelaku UMKM Padang Aktif Berpartisipasi dalam SE2026,"Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Padang untuk berpartisipasi aktif dalam SE2026. Sebanyak 81 persen peserta sosialisasi di Padang mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Padang. BPS Padang membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Detik,2026-02-21
Akademisi: SE2026 di Palembang Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Palembang menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Palembang. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Investor Daily,2026-02-03
Uji Coba Sistem CAPI SE2026 Berjalan Lancar di Jakarta Pusat,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Jakarta Pusat sebelum digunakan secara nasional. Petugas di Jakarta Pusat melaporkan proses input data melalui aplikasi jauh lebih cepat dibanding menggunakan kuesioner kertas. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. ""Kami terus memperbaiki sistem berdasarkan masukan dari petugas di lapangan,"" kata tim teknis BPS. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,Warta Ekonomi,2026-02-23
Uji Coba Sistem CAPI SE2026 Berjalan Lancar di Pontianak,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Pontianak sebelum digunakan secara nasional. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Pontianak. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,The Jakarta Post,2026-02-13
Persiapan SE2026: Pekanbaru Rekrut dan Latih Petugas Lapangan,"Ratusan calon petugas mengikuti pelatihan SE2026 di Pekanbaru selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,JPNN,2026-02-09
Ribuan Calon Petugas SE2026 di Ambon Ikuti Pelatihan Intensif,"Ratusan calon petugas mengikuti pelatihan SE2026 di Ambon selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Ambon. BPS Ambon menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Bisnis Indonesia,2026-02-18
Petugas SE2026 di Ponorogo Hadapi Kendala Akses Wilayah Terpencil,"Sejumlah petugas SE2026 di Ponorogo melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Ponorogo. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Media Indonesia,2026-02-16
Persiapan SE2026: Pontianak Rekrut dan Latih Petugas Lapangan,"Proses rekrutmen dan pelatihan petugas SE2026 di Pontianak mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Sebanyak 750 ribu calon petugas di Pontianak mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Pontianak. BPS Pontianak menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Republika,2026-02-27
BPS Madiun Gelar Pelatihan Petugas Sensus Ekonomi 2026,"BPS Madiun menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,CNBC Indonesia,2026-02-04
Petugas SE2026 di Pekanbaru Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Pekanbaru mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Pekanbaru. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Warta Ekonomi,2026-02-08
Perbankan di Kediri Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Kediri menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Kediri. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Trenasia,2026-02-13
Akademisi: SE2026 di Yogyakarta Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Yogyakarta menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Yogyakarta. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Tribunnews,2026-02-15
Usaha Informal di Palembang Jadi Tantangan Pendataan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Palembang, termasuk pemilik toko daring, agar turut terdata dalam SE2026. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. Diperkirakan ribuan pelaku usaha rumahan di Palembang belum pernah tercatat dalam sensus ekonomi sebelumnya. ""Saya baru tahu usaha jualan online di rumah juga perlu didata,"" kata salah satu pelaku usaha rumahan di Palembang. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,Media Indonesia,2026-02-25
Pelatihan Petugas SE2026 di Sampang Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Sampang selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Sampang. BPS Sampang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,CNBC Indonesia,2026-02-02
Asosiasi Pengusaha Semarang Apresiasi Persiapan SE2026,"Kalangan asosiasi pengusaha di Semarang menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Semarang. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Radar Madura,2026-02-16
BPS Lumajang Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Proses rekrutmen dan pelatihan petugas SE2026 di Lumajang mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,Tribunnews,2026-02-15
"Sistem Pendataan Digital SE2026 Dites di Ambon, Ini Hasilnya","Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Ambon sebelum digunakan secara nasional. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Ambon. BPS optimistis sistem digital ini akan mempercepat keseluruhan proses SE2026 dibanding sensus sebelumnya.",,Republika,2026-02-05
Uji Coba Sistem CAPI SE2026 Berjalan Lancar di Bojonegoro,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Bojonegoro sebelum digunakan secara nasional. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Kami terus memperbaiki sistem berdasarkan masukan dari petugas di lapangan,"" kata tim teknis BPS. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,Bisnis Indonesia,2026-02-06
Pelatihan Petugas SE2026 di Bogor Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Bogor selama beberapa hari guna memastikan kesiapan di lapangan. Sebanyak 2,3 juta calon petugas di Bogor mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,Suara.com,2026-02-05
BPS Ambon Gelar Pelatihan Petugas Sensus Ekonomi 2026,"BPS Ambon menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Sebanyak 750 ribu calon petugas di Ambon mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,CNN Indonesia,2026-02-11
BPS Siapkan Strategi Khusus Jangkau Usaha Informal di Banyuwangi,"Salah satu tantangan terbesar pelaksanaan SE2026 di Banyuwangi adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. Usaha berbasis digital kerap luput dari pencatatan karena tidak memiliki lokasi usaha fisik yang jelas. ""Saya baru tahu usaha jualan online di rumah juga perlu didata,"" kata salah satu pelaku usaha rumahan di Banyuwangi. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,Kumparan,2026-02-26
BPS Tuban Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Ratusan calon petugas mengikuti pelatihan SE2026 di Tuban selama beberapa hari guna memastikan kesiapan di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Sebanyak 480 ribu calon petugas di Tuban mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. BPS Tuban menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Bisnis Indonesia,2026-02-19
Perbankan di Bogor Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Bogor menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Bogor. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,CNN Indonesia,2026-02-01
Pelatihan Petugas SE2026 di Bekasi Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Bekasi selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Bekasi. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Suara.com,2026-02-17
BPS Pamekasan Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Proses rekrutmen dan pelatihan petugas SE2026 di Pamekasan mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. Sebanyak 1,8 juta calon petugas di Pamekasan mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,CNBC Indonesia,2026-02-11
Perbankan di Pekanbaru Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Pekanbaru menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Pekanbaru. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Liputan6,2026-02-13
Sinyal Internet Jadi Kendala Petugas SE2026 di Bekasi,"Petugas SE2026 di Bekasi mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Bekasi. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Validnews,2026-02-03
Sinyal Internet Jadi Kendala Petugas SE2026 di Pamekasan,"Petugas SE2026 di Pamekasan mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Pamekasan. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Berita Satu,2026-02-07
Petugas SE2026 di Sidoarjo Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Sidoarjo mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Sidoarjo. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Investor Daily,2026-02-02
Petugas SE2026 di Yogyakarta Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Yogyakarta mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Trenasia,2026-02-08
Uji Coba Sistem CAPI SE2026 Berjalan Lancar di Padang,"BPS melaksanakan uji coba sistem pendataan digital CAPI untuk Sensus Ekonomi 2026 di sejumlah wilayah percontohan termasuk Padang. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. ""Kami terus memperbaiki sistem berdasarkan masukan dari petugas di lapangan,"" kata tim teknis BPS. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,Detik,2026-02-02
BPS Bandung Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"Kegiatan sosialisasi SE2026 di Bandung menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Bandung. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,IDN Times,2026-02-09
Usaha Informal di Bojonegoro Jadi Tantangan Pendataan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Bojonegoro, termasuk pemilik toko daring, agar turut terdata dalam SE2026. Diperkirakan ribuan pelaku usaha rumahan di Bojonegoro belum pernah tercatat dalam sensus ekonomi sebelumnya. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Bojonegoro. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Kumparan,2026-02-21
Usaha Informal di Probolinggo Jadi Tantangan Pendataan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Probolinggo, termasuk pemilik toko daring, agar turut terdata dalam SE2026. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Probolinggo. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Merdeka.com,2026-02-04
BPS Siapkan Strategi Khusus Jangkau Usaha Informal di Jember,"Salah satu tantangan terbesar pelaksanaan SE2026 di Jember adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. Diperkirakan ribuan pelaku usaha rumahan di Jember belum pernah tercatat dalam sensus ekonomi sebelumnya. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. ""Saya baru tahu usaha jualan online di rumah juga perlu didata,"" kata salah satu pelaku usaha rumahan di Jember. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,Warta Ekonomi,2026-02-10
Pelatihan Petugas SE2026 di Padang Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Padang selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. BPS Padang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,CNN Indonesia,2026-02-08
BPS Sidoarjo Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Proses rekrutmen dan pelatihan petugas SE2026 di Sidoarjo mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. BPS Sidoarjo menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Warta Ekonomi,2026-02-20
Ribuan Calon Petugas SE2026 di Probolinggo Ikuti Pelatihan Intensif,"Proses rekrutmen dan pelatihan petugas SE2026 di Probolinggo mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,Republika,2026-02-07
BPS Siapkan Strategi Khusus Jangkau Usaha Informal di Kediri,"Salah satu tantangan terbesar pelaksanaan SE2026 di Kediri adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. Diperkirakan ribuan pelaku usaha rumahan di Kediri belum pernah tercatat dalam sensus ekonomi sebelumnya. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Kediri. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,JPNN,2026-02-20
BPS Manado Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Manado guna memastikan masyarakat memahami tujuan dan manfaat sensus. Sebanyak 59 persen peserta sosialisasi di Manado mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Manado. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Times Indonesia,2026-02-09
Perbankan di Lamongan Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Lamongan menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Lamongan. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Bangkalan Terkini,2026-02-03
